puzzle,category,time,date,scramble,penalty,comment
"333","Normal","14260","1659458818911","D2 R2 U' F2 L2 U2 R2 U2 F2 U B L' B U B2 F R' U2 F2 D2","0",""
"333","Normal","17820","1659458853412","U2 R2 U2 R2 F2 U F2 D R2 D' L U2 R' B L2 D' R2 U F","0",""
"333","Normal","14370","1659458883429","F2 D2 L2 D B2 D2 U F2 R2 F U2 B2 R2 U2 L' F2 D B L' D","0",""
"333","Normal","15890","1659458913859","U2 F2 D2 U2 F2 R U2 L2 U' B' L2 B U' L D2 R U' B2","0",""
"333","Normal","16170","1659458945489","U2 L D2 L B2 R2 D2 L' B D2 F' R U' B2 D L' F' U2 F","0",""
"333","Normal","14760","1659458971810","F U2 F D2 B2 D2 F' D2 F2 L2 D' L' D' B R2 U' R' F' D","0",""
"333","Normal","16160","1659459005063","D' R2 F R2 F R F' B' D B' R U' D F2 D L2 D' F2 B2 D","0",""
"333","Normal","18540","1659459038704","L2 B' F' L2 B U2 F' L2 R2 F' D R' U2 L' F' R D2 U' R2 U2","0",""
"333","Normal","13510","1659459086586","R' D' B R U2 R F2 U2 D2 R' B' R2 D' F2 B2 D B2 L2 U B2","0",""
"333","Normal","15320","1659459120794","D B2 U' B2 L2 D2 U' B2 F2 U' F D F2 D2 B R U' L' U' F' U2","0",""
"333","Normal","12950","1659459152263","F D' F' R U2 B' U B2 D2 R F L2 F' D2 L2 B R2 F R2 L2 B2","0",""
"333","Normal","14710","1659459181000","L' B2 F2 D2 L U2 F2 L' F' L' R2 B2 L' B D U' R2 D2 L","0",""
"333","Normal","11800","1659459221212","D2 L' D2 B2 R' F2 R2 D2 U2 R B' L' B R F2 D' R D B' U","0",""
"333","Normal","17250","1659459255703","U2 R2 U F2 D' R2 F2 L2 U' L D2 R F' R2 B L B U2 F D2","0",""
"333","Normal","19300","1659459291145","D' L' U' L' U2 R U2 L2 F2 D' R2 F' D2 L2 B2 R2 F B'","0",""
"333","Normal","15010","1659459319133","F2 R' F2 U2 R' U2 F2 R' F2 R F L' D' R B U F D2 L2 U' R","0",""
"333","Normal","17760","1659459523490","D B2 L2 U' F2 D B2 L2 U' B2 R2 B L' R B' U' F2 U' L' U' F'","0",""
"333","Normal","18800","1659459650290","B2 R' F2 L2 R' B2 L' F2 U2 L' F U2 R B U B' D L R' D R2","0",""
"333","Normal","15290","1659459680118","R2 F2 R' U' R' U' L F' D R L2 B2 U2 R2 D F2 U D B2 R2","0",""
"333","Normal","17430","1659459751508","L' F D2 L' U F U B2 L2 D R2 F U2 D2 R2 U2 F2 R2 F2 L2","0",""
"333","Normal","16510","1659459782601","U L' D L' U' F R' L F L2 B2 R2 U' B2 U F2 D B2 D2 R2","0",""
"333","Normal","17750","1659459817284","F2 R2 F2 D' R2 F2 U2 B2 D2 L' R' U' F D' B2 D2 L R' F R'","0",""
"333","Normal","18410","1659459851617","U' B2 R2 D2 U B2 U2 R2 F' R' B' D U R2 U R D' U2 F U'","0",""
"333","Normal","15390","1659459883553","U R' L B' L' F B' U' R U D2 R U2 B2 R2 B2 R B2 R'","0",""
"333","Normal","16180","1659459996088","L2 D F2 U2 R2 D' F2 L2 D' R' F2 U2 B D2 U2 L2 B L' U' L","0",""
"333","Normal","16870","1659460029373","R2 U' B2 U' L2 F2 R2 D L2 U2 B2 L' F' R' D2 L2 D' L2","0",""
"333","Normal","16200","1659460114820","F D2 L2 D2 B2 U2 B F D2 U R' D F D' L2 F' L2 D' L' F","0",""
"333","Normal","15790","1659460148636","F2 L2 D2 R2 B U2 F2 L2 F2 L2 B D B' R D R U R B D' F","0",""
"333","Normal","16120","1659460181420","U2 R2 D' B2 U L2 U B2 D B2 F' U R U' F D2 B2 R' B","0",""
"333","Normal","17780","1659460214133","L' F2 D2 R' B2 R' F2 R' U F2 D' F U2 R D' F2 U' R","0",""
"333","Normal","18370","1659460247051","B2 R2 F2 D2 U L2 D F2 D2 B2 U B' L' R2 B D F U' L F","0",""
"333","Normal","17040","1659460277036","R2 D B' L F' B U2 R B' U D2 B2 U' R2 U' B2 R2 D","0",""
"333","Normal","16120","1659460307181","B2 F2 R' U2 L' D2 L U2 R2 B' R' F D' B F U L' F' U2","0",""
"333","Normal","18740","1659460340356","D' F2 B2 R U B R' B D' L2 F2 U2 R2 F U2 D2 F' L2 F","0",""
"333","Normal","16080","1659460369142","F U2 R2 B U2 B2 U2 R F' R' B L D2 B' R' D F D","0",""
"333","Normal","17770","1659460563247","F D2 R2 F' L2 B U2 L2 F2 D2 U2 R' D B L D' L B2 L' U F2","0",""
"333","Normal","19740","1659460600362","U' L U' R2 F L' U' B R2 L' D2 B R2 U2 F R2 F2 L2 F' D2","0",""
"333","Normal","17590","1659460635540","L F2 L2 F2 L U2 R' D2 R' F D' R B' R' D' R' B2 R U'","0",""
"333","Normal","18420","1659460669634","U L2 U R2 F2 R2 B2 D R2 D L2 R B2 D B' D2 F U R D' U2","0",""
"333","Normal","14920","1659460697485","D B2 U R2 D' R2 B2 U R F2 R2 U2 R U2 L' B' U2 F' D","0",""
"333","Normal","14680","1659460770642","F R' D' B' U' D' F B2 L' B2 L' U2 D2 L2 U' F2 B2 U D' F2","0",""
"333","Normal","16420","1659460803832","B' R' B' L B D' F' U B' D R' D2 B R2 F' D2 F' D2 L2 B","0",""
"333","Normal","16720","1659460834377","R2 F2 B' U D' R' D' L2 B' D F2 L' F2 L2 F2 R U2 R D2","0",""
"333","Normal","13850","1659460864989","F' D' F R2 F' L' U B' R' L' D R2 B2 U' F2 D B2 D B2 D2","0",""
"333","Normal","17630","1659460894993","R2 F2 D R2 D' U' B2 U' L2 U2 F R2 D R2 B2 D R U' B F'","0",""
"333","Normal","16720","1659460962948","R' B2 L' B2 R B2 R F2 U2 F2 U2 B' U' F2 D L B D' U' F2","0",""
"444","Normal","86270","1659461322872","F2 U' D2 L2 B2 F2 D' F U' B D R' U2 L' U2 R2 U B' Fw2 D' Rw2 R' U2 Fw2 U Rw2 Fw2 D' Fw' D2 B L' D R2 Uw Fw R' U2 Rw' D Fw","0",""
"444","Normal","85780","1659461449425","F2 U' F2 R2 U F2 U' L2 D B U B' L R' D2 F' U' B F' Fw2 Rw2 B D L2 Fw2 F' Uw2 B F' U R2 Rw' Fw2 Rw2 Uw2 Rw' U2 Uw F2 Rw F R' Fw2","0",""
"444","Normal","80990","1659461574905","U2 R B2 D F' U2 D2 B' R' U D2 R2 F2 L2 B' U2 R2 Rw2 D2 F2 Uw2 L' Uw2 F' Uw2 D2 B' Rw2 Uw Fw2 B' L' Uw' Fw' Rw L U R2 Fw' R2","0",""
"444","Normal","91750","1659461822428","R2 L2 F2 U L2 U D2 R2 D L' B' D' B' U' F' B2 D F' R2 U Rw2 Uw2 U B' U F Uw2 D2 Fw2 B' F2 R2 Rw' F2 U' Rw' R' F U Fw' Rw B L Fw' Rw","0",""
"444","Normal","86270","1659461945553","R' U2 L2 U2 D2 B2 L' U2 R2 D R' L' F D' L2 U F' L' U F' Uw2 L2 B Rw2 Fw2 D2 B L F L B2 Uw B U F2 D' R' Uw Fw Rw' Fw2 F' L' D2","0",""
"444","Normal","94940","1659462078674","R' F2 L' F2 R' D2 R B2 D2 R2 D2 B F' L' B L' U2 R' D' Rw2 Uw2 L2 D' F Rw2 D' Rw2 B2 Uw2 U2 Fw2 Rw D' Rw2 Fw2 B Uw B L2 Fw Rw' Uw2 Rw' L2","0",""
"444","Normal","96010","1659462339741","D2 B' L2 R2 B' D2 R2 F B' R2 U2 L D' R' U L D B L2 U2 Fw2 U' Fw2 U F2 Uw2 L B2 Uw2 D' R U Fw R2 F2 Rw2 F L' Uw Rw' R2 Uw Fw' Uw2 L2","0",""
"444","Normal","86820","1659462459509","D' R' F2 R2 D B U R D' L2 R2 D2 R2 D2 F L2 B2 D2 F U2 Uw2 Rw2 F' B2 L2 Fw2 D Rw2 Fw2 U F2 Uw2 U R' F' Rw' Fw2 L2 Uw B2 Rw' Uw2 D Rw' D2 L'","0",""
"444","Normal","98290","1659462595188","R' U' F' D L' U D F U2 L U2 D2 L2 B U2 B2 D2 B' U2 L2 B' Fw2 D' Rw2 D' R2 U' F2 Rw2 B U2 Rw2 B' L2 Rw B' D' U2 Fw2 L R2 Fw U' Rw Uw D Fw","0",""
"444","Normal","98220","1659462730295","L2 D R F' L F' D2 F' D' B R' U' B2 R2 F2 D2 F2 U2 F2 D Fw2 Uw2 U' B Uw2 L2 U B D' Rw2 U2 F Rw' Uw2 U' L2 R F D' Rw' Fw' Rw' L R","0",""
"444","Normal","86390","1659466361108","L2 F' D2 L2 D2 R2 F' B2 L2 F2 D' F' U R2 U R' D U2 L' F Rw2 F' Rw2 Uw2 R' Uw2 F2 B' Uw2 L Uw U' L' Uw' L D Fw' Uw F' U Rw Uw L2","0",""
"222","Normal","5500","1659466557236","F R U' R' U' R2 U2 R2 F R U","0",""
"222","Normal","4250","1659466574446","U R' U' R U2 R F U' R2 U' R2","0",""
"222","Normal","3660","1659466596815","F U' F U' F U2 R2 U' R2 F U2","0",""
"222","Normal","4410","1659466660601","R U' F' U R' F U' F' U2 R U","0",""
"222","Normal","5310","1659466684544","U' R' U2 F U R2 U' R2 U' F' R2","0",""
"222","Normal","2630","1659466699612","U2 R' F' R U' R U2 R' U' R' U'","0",""
"222","Normal","4100","1659466722494","R U' R2 F R U R2 F R U' R","0",""
"222","Normal","3660","1659466748270","U F' U' R U' R F' R' U' R F'","0",""
"222","Normal","4890","1659466806786","R U2 R2 U2 R U' R' U2 F U' R2","0",""
"222","Normal","4790","1659466823071","U2 R F' U2 R2 F U2 R' U' F U2","0",""
"222","Normal","4460","1659466839541","R' U' R2 U' R' F U' F U' R F","0",""
"222","Normal","4140","1659466855824","R' U' F' U' F R2 U' R2 U F' R","0",""
"222","Normal","3980","1659466873551","U2 R' F U2 F U2 R U2 R' F' R2","0",""
"222","Normal","4190","1659466917278","U' R' F' R2 U R' U' F U2 F' R","0",""
"222","Normal","4440","1659466941145","R' F2 R2 U' R' U R' F U F' R","0",""
"222","Normal","4610","1659466956096","U' R' U2 R U' R' F2 U' R F U2","0",""
"222","Normal","3900","1659466996006","U R' U R U' R2 U' F R2 F' U2","0",""
"222","Normal","4230","1659467021873","R' U2 R U' R' F R U2 R F R2","0",""
"222","Normal","4360","1659467035526","U R2 U2 F U' R2 U2 R' U F' U'","0",""
"222","Normal","4150","1659467082446","U' R' U' R2 U' R' F' R2 F R2 U'","0",""
"222","Normal","5110","1659467102684","R' U2 R2 U' R' U F R U R U'","0",""
"222","Normal","4030","1659467120445","U2 F' R2 F' R U' R' U' F R U'","0",""
"222","Normal","3400","1659467141062","U2 R2 F' U2 R U' R' F' U' R U'","0",""
"222","Normal","4350","1659467163736","U' R' U2 R2 U' F' R' F' U' R U2","0",""
"222","Normal","3800","1659467207095","R U2 R' U2 R F' U R U2 F' R'","0",""
"222","Normal","4240","1659467224577","U R U' R' U F2 U R2 U' R2 F","0",""
"222","Normal","5230","1659467246024","R U' R2 U F U' R U R F R","0",""
"222","Normal","5460","1659467269568","R2 F' U' R' U' R U' R' U' R' F","0",""
"222","Normal","2380","1659467286317","U2 R2 F R' U' R U' R' U2 F U2","0",""
"222","Normal","3910","1659467309160","R' U2 F2 U' F U' R2 U2 R2 U' F'","0",""
"222","Normal","2610","1659467326630","U' R F' R' U2 R' F U F' U2 R2","0",""
"333","Normal","16490","1659555250235","U R U F R2 F2 R2 B2 U F2 L' F2 L2 F2 B2 D' F2 B2 D","0",""
"333","Normal","15860","1659555285936","L2 F2 R2 F2 R' F2 L' B2 F' D L U2 B' U L' U2 R' D B2","0",""
"333","Normal","15650","1659555334062","R F' U' R L2 U L D2 F' R L2 D' R2 B2 D' R2 F2 U F2 D2 F2","0",""
"333","Normal","17870","1659555372372","F2 D2 L2 F' L2 F D2 B R2 B R' D' L U' R' U B D F L2","0",""
"333","Normal","17740","1659555409675","F R2 B D2 F L2 R2 U2 F D2 L' U R B' L' F U R'","0",""
"333","Normal","18800","1659555532607","B2 D2 R' B2 L' D2 R2 F2 R F2 R' F D' U B D U F2 D' R2","0",""
"333","Normal","18300","1659555565303","F' L B' R2 U' B' D B U2 R' F2 U2 D B2 D' L2 U2","0",""
"333","Normal","17640","1659555600020","B U B' D' L D' F2 B2 L' B R2 L2 U2 B' D2 R2 F U2 R2 F","0",""
"333","Normal","14580","1659555629131","D2 R2 U2 F L2 F U2 B' R2 F' R' U' L' R' D B U' B R' B'","0",""
"333","Normal","17950","1659555664332","L2 U' B2 L2 D' U' L2 R2 F2 D2 L' B2 D U' F D' L' B2 U' R'","0",""
"333","Normal","17370","1659555703089","R' D B2 U R' D' R' L D B' R F2 B' U2 D2 L2 U2 B R2 F","0",""
"222","Normal","3600","1659598584949","U R' F' U2 F U' F U' R2 F R","0",""
"222","Normal","4570","1659598658228","R' F2 R' U' F U' F U' R2 U2 R'","0",""
"222","Normal","4290","1659598688413","R' U F U2 R' F R U' R F' U2","0",""
"222","Normal","4510","1659598717609","R' U' R U' F R2 F U R2 U2 R'","0",""
"222","Normal","3790","1659598733740","R' F R2 F' U' R2 U' R U' R2 U2","0",""
"222","Normal","4060","1659598785712","R U' F' R' U R U2 R2 U2 F U2","0",""
"222","Normal","4480","1659598845133","R' U' F' U2 R2 F' R' U R' U' F'","0",""
"222","Normal","3020","1659598866670","R' U R U R' U2 F' U' F' R U","0",""
"222","Normal","4300","1659598883329","R' F U2 R U R U2 R2 F U' R2","0",""
"222","Normal","4440","1659598920998","R U' R2 F2 U' F' R U2 R F U'","0",""
"222","Normal","5340","1659598941550","U' R' U' R U R' U' F' U2 R U","0",""
"222","Normal","5210","1659599002006","U2 R U2 R' U2 F U2 R2 U' R2 U2","0",""
"222","Normal","3810","1659599021612","R' U' R2 U2 F' U' R' U2 R U R","0",""
"222","Normal","4020","1659599071342","R' F R U2 R' U R2 F R2 F' U2","0",""
"222","Normal","5270","1659599088286","U R U2 F' R F' R2 U2 R U' R","0",""
"444","Normal","95760","1659627001457","B2 U B2 R2 B2 F2 U2 L2 D B2 R' B R F' R2 U D R' F' Uw2 F2 B' R' D2 Fw2 Uw2 L' F R2 U' B' Uw' L2 F2 Fw' Rw' Uw F' R Fw Rw' D'","0",""
"444","Normal","95670","1659627135325","R2 F2 L2 D2 R2 F2 U' R2 B2 F' L2 F R' L' B2 D2 F D U Rw2 Uw2 U L U D' Fw2 L U2 R2 U' L D Fw Rw2 Fw Uw2 Rw' R' U2 Fw' R Uw2 Fw'","0",""
"444","Normal","93830","1659627266637","L2 U2 B' D2 F2 D2 B' D2 B' U2 R' B2 R F' R2 F L' D' Rw2 Fw2 B U2 R Uw2 Fw2 B' Rw2 Uw' D R2 U' L D2 Rw2 Fw' D' Rw' Fw' D B'","0",""
"444","Normal","75040","1659627377181","D' L' D' F2 L' F' D R' U' L2 B' U2 R2 F B U2 F D2 F2 Uw2 B' Rw2 B L F' B Uw2 L Fw2 B' F Uw Fw2 B U' F2 Fw R' D Fw2 Uw D B","0",""
"222","Normal","4050","1659627670202","U2 R' U' F' R U' R U' F' R2 F","0",""
"222","Normal","5570","1659627719253","U R2 U' F' U F U' F U' F R","0",""
"222","Normal","3120","1659627733877","R' U' R U' R2 F' U2 R2 F U' R2","0",""
"222","Normal","4220","1659627759285","U R' U' R F2 U' F R U R U'","0",""
"222","Normal","5130","1659627776777","U' R U' R2 F U' R2 U R2 U' R","0",""
"222","Normal","6530","1659627888116","F R2 U2 R' U R' U' F U' F' R","0",""
"222","Normal","4980","1659627906461","R' F U' F U2 F U2 F U F R","0",""
"222","Normal","3120","1659627923012","R' F2 U' R' U2 R2 U' F' R2 U R2","0",""
"222","Normal","4860","1659627948202","R2 U' R2 U' R' U' R' F U' R' F","0",""
"222","Normal","3020","1659627968830","U2 R U' R2 U2 F R U2 R' U2 F'","0",""
"222","Normal","4590","1659627993139","R' U' R U' R' F U' F' U2 F U'","0",""
"222","Normal","4870","1659628010836","U2 R U R' U' F U2 F U2 F2 U'","0",""
"222","Normal","5460","1659628033124","R F' R2 U2 R U F R U' R U'","0",""
"222","Normal","5320","1659630978711","R' F2 U' R2 U' R' U2 R F' U' F'","0",""
"222","Normal","3400","1659630992216","R' F U R2 F' R' U2 R2 U' R U","0",""
"222","Normal","4620","1659631065461","R' F' R2 F U2 F' U' R2 U' R2 U'","0",""
"333","Normal","14710","1659631099156","F2 R2 F2 D2 B L2 B2 L U' F2 R U2 R2 U2 F2 R' L2 F2 L' D2","0",""
"333","Normal","16680","1659631136334","R2 B R' L F' U2 R L' U' F U2 R2 B2 R2 F2 R' D2 L B2 R2","0",""
"333","Normal","15160","1659631166666","B2 D2 R2 D' F2 R2 U L2 D' U2 L' B L2 U F2 U' R' D R' D2","0",""
"333","Normal","14440","1659631237341","F' B R U L' B2 L' U F L' F2 D2 R2 B' R2 B U2 L2 B2 L2","0",""
"333","Normal","15660","1659631265134","R2 U2 L2 F2 D2 R2 U B2 L' F' L2 U B' L R2 B F R' B2","0",""
"333","Normal","17280","1659631297339","L B D' F2 L' D2 L2 F B2 U' B L D2 B2 R L U2 D2 F2","0",""
"333","Normal","16300","1659631328027","D2 U2 F R2 D2 F R2 U2 B' R U F' D' B L F L2 D2 L R","0",""
"333","Normal","15010","1659631358748","F' R U2 B' D L U' F R L2 U2 D2 F' U2 L2 F' D2 L2 F2 U2","0",""
"333","Normal","13300","1659631424278","D L2 F2 U F2 D R2 U2 L' F2 U' L F2 R' B L D2 F2 R2","0",""
"333","Normal","13930","1659631453905","D2 R2 U B2 L2 D' L2 B2 U' B' F' D' F2 R' B L2 D F2 D2","0",""
"333","Normal","15200","1659631487781","B2 R' B2 F2 R D2 L D2 L2 B2 R' U F D2 R' B2 D2 B U' B","0",""
"333","Normal","18320","1659631520162","L F R D B2 L' D' R F' U' B' U2 L2 F2 B' L2 B' D2 R2 L2","0",""
"333","Normal","16990","1659631550158","U' B R U F' D' B2 U2 R' B U L2 U L2 D' L2 U B2 R2","0",""
"333","Normal","17320","1659631584107","D' U2 R2 D R2 B2 U R2 B2 R' U2 L2 B2 F' D2 R B2 F D' U'","0",""
"333","Normal","15010","1659631615605","U' B2 U' F R' F2 L' F2 U B' R' U2 R B2 U2 D2 R' D2 L B2","0",""
"333","Normal","14620","1659631647493","R2 F2 R2 D2 U2 B' L2 F' D' F' U2 B' L2 R' B2 L2 F D' L'","0",""
"333","Normal","17260","1659631676165","F U' B2 D B' D' F B2 R B2 R2 F2 L U2 R' D2 L2 B2","0",""
"333","Normal","17950","1659631712013","B2 L2 R D2 R' D2 U2 B2 U2 F D' L2 F D2 B R U R2 B R2","0",""
"333","Normal","15220","1659631742557","B2 R B2 L' U2 R2 U2 R B L U2 L2 D' B L R2 U' F R'","0",""
"333","Normal","13000","1659631811076","L' B' U R' F D2 F2 R U' L' D B2 D2 F2 U' F2 U' F2 B2 R2","0",""
"333","Normal","19980","1659631843686","U2 B' D2 B2 F L2 F2 U2 L' D U' L F' U' L2 D F2 D2 R2","0",""
"333","Normal","18370","1659631878014","R2 F U2 B' U2 F' D2 B2 R B' L B U F U R D' U B'","0",""
"333","Normal","14340","1659631906594","R2 B2 U2 F2 R2 D2 R' D2 L' F' U L2 D' L2 R' B2 D R2 U2 B","0",""
"333","Normal","16800","1659631939885","F2 R' B2 L R2 U2 R2 U' L' U' B F U' L' B2 F' D2 B2","0",""
"333","Normal","15370","1659631968407","U' F2 D2 B2 L2 U' R2 B2 R' U B' D B F2 L' D L B' F","0",""
"333","Normal","16150","1659631997651","R2 F2 U R2 B2 U F2 D2 B2 D F U R F' R2 B L2 R2 F2 R","0",""
"333","Normal","19400","1659632033128","L2 B2 L' D2 L2 R F2 L D2 U L D2 F D' B' D' R F' R","0",""
"333","Normal","18940","1659632067338","U2 B D' L' U R2 U2 R' F' B' R L2 B2 U2 L' B2 D2 R2 D2 R'","0",""
"333","Normal","15210","1659632144175","U2 L2 F2 R2 D B2 L2 U B2 L2 U2 F' R' B D' B F2 U' B2 R2","0",""
"333","Normal","15230","1659637245463","F' L D L B2 U' R2 U L' U' D2 R2 B2 D2 F' D2 F' R2 U2 F","0",""
"333","Normal","13010","1659637278892","F' D F U' B2 R2 F' U' L D F2 D' L2 B2 U' F2 U R2","0",""
"333","Normal","14530","1659637312628","F2 D F2 D L2 D' F2 D2 F' R2 B' L U2 R' B2 U2 R2 D' L2","0",""
"333","Normal","15740","1659637341181","L2 U2 R2 F' D2 R2 B D2 L' D F L2 F' D2 U2 L U' L F'","0",""
"333","Normal","17130","1659637376150","B2 F2 U2 L2 F2 L' B2 R' U2 R F' U' F D' B2 U' B L2 D R2","0",""
"333","Normal","14360","1659637406551","L' D2 R' F' B D' B2 L F' D' B2 L2 U F2 L2 D' L2 U F2 U'","0",""
"333","Normal","17070","1659637445834","D2 R2 U2 B2 R B2 R B2 L2 F2 U2 F' D B' U' R' U2 F L' U'","0",""
"333","Normal","15000","1659637480973","F2 U R' L' U' B' L' U R2 B D B2 R2 U L2 D2 R2 B2 D' L2","0",""
"333","Normal","12820","1659637508148","U L2 D F2 R2 U2 L2 U' B R2 D L D' R' B L' U R D","0",""
"333","Normal","14720","1659637571552","B U2 R2 B F2 L2 B' D F2 R2 U2 F U2 L' R' F D' R","0",""
"333","Normal","15240","1659637598632","F R D F' B' R' B' U' F2 R U' B2 R2 B2 D2 B2 L2 U2 D' L2","0",""
"333","Normal","16300","1659637628576","L B2 U2 B2 D2 R B2 L2 U2 R' U L' U B' U' B2 U L2 F","0",""
"333","Normal","14510","1659637656653","F' D' R' D F B2 R2 D' F' L U' F2 B2 R2 D F2 D F2 R2 D","0",""
"333","Normal","15470","1659637737788","U2 R2 F L2 B F2 D2 R2 B2 D U R F U B R' U2 B R2 D2","0",""
"333","Normal","12360","1659637767487","D' B2 R2 B2 L2 D2 R2 U' F' D' B' L2 D' B' D' R' U' F L","0",""
"333","Normal","16600","1659637803875","U' B2 D' F2 D2 R2 U' B2 F2 D L' F' R' U F' R2 B2 R' B L' R2","0",""
"333","Normal","15960","1659637837912","B2 D2 F2 L2 B2 U2 L' B D L2 R F2 D2 L2 D U R' D","0",""
"333","Normal","13420","1659637867791","F2 L' U2 R' U2 R2 U2 B2 R' D L R' F2 U F' L U2 L' F' U'","0",""
"333","Normal","16230","1659637937236","B D2 R2 F' U2 B L2 U2 B F2 R U2 B' R' D' R2 F2 L B2 D'","0",""
"333","Normal","17040","1659637972098","B F2 L2 B' F2 U2 L2 D2 U2 R2 D' L2 R' F2 D2 B' U R' B2","0",""
"333","Normal","13090","1659637999573","U' L2 U' R2 D2 F2 D F2 D L U' B2 F' D2 U2 L U' L' R' F","0",""
"333","Normal","18010","1659638029930","F2 U2 L' F2 R' F2 D2 U2 R2 U B' L' U' F' R F2 L2 F2 L'","0",""
"333","Normal","15990","1659638059560","U' D' R F' R2 U L' B' D R2 D2 L' U2 F2 L B2 L' U2 L2","0",""
"333","Normal","18520","1659638089502","D U F2 R2 D' R2 U2 F R F2 U F2 D' L2 D' R2 F' D","0",""
"333","Normal","15370","1659638121391","U2 R' D2 U2 L' R2 F2 L2 D2 U' B2 D' L' F' U B' U2 L2 U' R","0",""
"333","Normal","16430","1659638172685","D2 B L' D2 B U' B' U2 D F' R' F2 U2 R L' D2 R' U2 D2","0",""
"333","Normal","16530","1659638204151","D2 F' L2 F U2 L2 B D2 F2 D R2 D R' D' L U B D' L' F'","0",""
"333","Normal","16950","1659638233742","U F' D R2 D' B' R U F' B2 D R2 L2 U2 L2 F' L2 F D2","0",""
"333","Normal","17800","1659638274190","R L U2 L2 F2 R2 D' F2 B2 L F B2 L B2 L' U2 B2 R L","0",""
"333","Normal","18360","1659638332467","R2 F2 L2 B2 R2 U F2 R U2 L D2 R U2 B' R' F U2 L'","0",""
"333","Normal","15050","1659638362544","D2 B2 F' U2 B' L2 R2 B R' B2 D2 L2 D2 F2 U R U' B' L2","0",""
"333","Normal","19800","1659638401189","B' L U F L2 F' R' F U B' R U2 F2 B2 L2 U' F2 U R2 D'","0",""
"333","Normal","18950","1659638447166","F2 D2 L2 F2 D2 F U2 F' D' L D2 L' B2 R D2 U B D2 U'","0",""
"333","Normal","17980","1659638482867","R' D2 B2 D2 F2 R' B2 D2 R D' B' F' L' R B L D U R2 B","0",""
"333","Normal","17020","1659638520488","L2 U2 R2 U' B2 U2 L2 U F U2 B' R2 B R U' F2 L F D2","0",""
"333","Normal","15610","1659638551730","U2 B2 U2 R' U2 B2 L' F2 L' F L2 B2 L' R B' D' L2 U B' R'","0",""
"333","Normal","17990","1659638587527","F2 L2 F2 U2 L2 D2 U F2 U B' R U' L' R D R2 D2 B' L","0",""
"333","Normal","15500","1659638615280","F D F D' R' F2 R' U F' B' L' U2 F2 D B2 D2 R2 F2 R2 B2","0",""
"333","Normal","16620","1659638647838","U2 L F2 R B2 L' F2 D2 R2 U2 R2 U' L' D2 F' L2 U R2 B' L2","0",""
"333","Normal","18850","1659638758954","D B2 D' B2 L2 R2 U2 B2 U' F2 L B U F L' D2 F' U2 F' L B'","0",""
"333","Normal","15140","1659638790433","R D' B U' R2 L F' D B L F L2 F2 L2 B2 D B2 R2 U'","0",""
"333","Normal","18670","1659638825498","L D2 R2 F2 L D2 F2 D2 L' D B D' F L D' U' L2 R F D2","0",""
"333","Normal","18020","1659638860107","R2 F' R2 B' U2 B' F2 D2 B R F L2 U2 F2 R B' D2 U' R U'","0",""
"333","Normal","16030","1659638889491","L' D' F R F2 L2 U' B2 R' B' R2 L F2 R' B2 L D2 F2 U2","0",""
"333","Normal","15880","1659638923807","D2 R B2 U F' R' B' D R2 D2 F L2 F' L2 F L2 B'","0",""
"333","Normal","16400","1659638958347","R D2 U2 R' F2 L F2 L2 F2 R' F L' B F2 D' R2 D L2 B' L2","0",""
"333","Normal","19470","1659639018286","F' D R2 D2 L F R2 D' L B L' U' D' B2 R2 L2 D' F2 U'","0",""
"333","Normal","13960","1659639088307","F2 L B2 L F2 U2 F2 L' U2 B' R' U' L' B2 R2 U' B' U' F2 L2","0",""
"333","Normal","15560","1659639130313","L2 F2 R2 D2 R' D2 R U2 F D' L2 R D2 B D' F' L D2 F'","0",""
"333","Normal","14530","1659639156959","D2 R2 B' R2 D2 U2 B' F U' L' R U' R' D2 U' B2 R2 F' R'","0",""
"333","Normal","15770","1659639271649","R2 L D2 F R D' B' U' F' D2 L F2 L2 D2 B2 R2 U' F2 D' R2 D'","0",""
"333","Normal","18200","1659639303945","D R B L D L' U' D' B2 R2 D2 F D2 F2 B' U2 F' R2 B'","0",""
"333","Normal","17580","1659639339480","R2 B2 D L2 D R2 D' R2 F R2 F' D2 F U' R B2 L' F' U2","0",""
"333","Normal","16570","1659639375333","D2 L2 F' L' D2 L2 B' L' U' F' R2 B2 D2 F2 R' U2 F2 B2 R","0",""
"333","Normal","19260","1659639406345","L B2 R' F L B' U L2 D2 F L2 D2 R' B2 R2 L U2 L' B2","0",""
"333","Normal","16930","1659639474535","U' R2 D L F' R B2 R2 L' U' B' U2 B2 R' D2 L2 D2 L U2 B2","0",""
"333","Normal","17610","1659639505894","D' L' F' U2 B2 L' U F' R2 D F L2 U' F2 B2 R2 U F2 L2 F2","0",""
"333","Normal","12700","1659639535799","B2 U' R B U B' L D' R2 B L F2 R2 D L2 U B2 D2 F2","0",""
